2016-05-05:08-43-54|23.70:57.20::222.81
2016-05-05:08-44-10|23.70:57.20::223.03
2016-05-05:08-44-26|23.70:57.20::223.69
2016-05-05:08-44-41|23.70:57.30::224.69
2016-05-05:08-44-57|23.70:57.20::223.52
2016-05-05:08-45-13|23.70:57.50::223.03
2016-05-05:08-45-30|23.70:58.20::224.40
2016-05-05:08-45-46|23.60:57.70::223.74
2016-05-05:08-46-02|23.70:57.80::222.79
2016-05-05:08-46-18|23.70:57.40::226.40
2016-05-05:08-46-33|23.70:54.60::226.55
2016-05-05:08-46-50|23.70:54.60::226.98
2016-05-05:08-47-08|23.60:54.50::226.69
2016-05-05:08-47-24|23.70:54.60::226.31
2016-05-05:08-47-39|23.70:54.20::222.68
2016-05-05:08-47-56|23.60:54.00::225.05
2016-05-05:08-48-11|23.70:54.20::237.50
2016-05-05:08-48-27|23.70:54.10::238.11
2016-05-05:08-48-42|23.70:54.20::222.93
2016-05-05:08-49-01|23.70:54.10::231.43
2016-05-05:08-49-17|23.70:53.80::231.99
2016-05-05:08-49-34|23.70:54.00::239.57
2016-05-05:08-49-50|23.70:53.90::240.54
2016-05-05:08-50-06|23.70:53.70::241.04
2016-05-05:08-50-21|23.70:54.00::240.63
2016-05-05:08-50-38|23.70:53.80::241.20
2016-05-05:08-50-54|23.70:53.90::241.85
2016-05-05:08-51-10|23.70:54.00::242.01
2016-05-05:08-51-26|23.70:53.90::241.51
2016-05-05:08-51-41|23.70:54.10::241.88
2016-05-05:08-51-59|23.70:54.00::242.73
2016-05-05:08-52-15|23.70:54.10::242.35
2016-05-05:08-52-31|23.70:54.10::242.73
2016-05-05:08-52-47|23.70:54.00::243.15
2016-05-05:08-53-03|23.70:53.80::243.64
2016-05-05:08-53-18|23.70:54.00::244.09
2016-05-05:08-53-34|23.70:54.10::244.09
2016-05-05:08-53-49|23.70:53.80::244.15
2016-05-05:08-54-05|23.70:53.80::244.10
2016-05-05:08-54-21|23.70:53.80::244.60
2016-05-05:08-54-37|23.70:53.70::244.77
2016-05-05:08-54-53|23.70:53.80::244.88
2016-05-05:08-55-10|23.70:53.70::245.16
2016-05-05:08-55-26|23.70:53.70::244.86
2016-05-05:08-55-41|23.70:53.50::245.24
2016-05-05:08-55-57|23.70:53.10::245.33
2016-05-05:08-56-12|23.70:52.80::245.27
2016-05-05:08-56-28|23.70:52.80::245.69
2016-05-05:08-56-44|23.70:52.70::245.94
2016-05-05:08-56-59|23.70:52.70::246.22
2016-05-05:08-57-16|23.70:52.40::246.65
2016-05-05:08-57-31|23.70:52.30::246.55
2016-05-05:08-57-51|23.70:52.30::247.24
2016-05-05:08-58-08|23.70:52.50::234.63
2016-05-05:08-58-24|23.70:52.40::232.45
2016-05-05:08-58-39|23.70:52.40::233.64
2016-05-05:08-58-55|23.70:52.30::234.24
2016-05-05:08-59-11|23.70:52.20::233.88
2016-05-05:08-59-28|23.70:52.40::245.95
2016-05-05:08-59-50|23.70:52.50::243.99
2016-05-05:09-00-06|23.70:53.10::244.92
2016-05-05:09-00-24|23.70:52.70::230.77
2016-05-05:09-00-40|23.70:52.60::235.29
2016-05-05:09-00-56|23.70:52.30::246.11
2016-05-05:09-01-12|23.70:52.50::246.44
2016-05-05:09-01-28|23.70:52.50::247.34
2016-05-05:09-01-44|23.70:52.60::247.83
2016-05-05:09-01-59|23.70:52.20::248.12
2016-05-05:09-02-15|23.70:52.30::248.16
2016-05-05:09-02-31|23.70:52.40::248.01
2016-05-05:09-02-47|23.70:52.20::248.17
2016-05-05:09-03-05|23.70:51.40::247.79
2016-05-05:09-03-21|23.70:51.40::247.32
2016-05-05:09-03-37|23.80:51.80::247.18
2016-05-05:09-03-54|23.80:51.80::246.82
2016-05-05:09-04-10|23.70:51.60::246.65
2016-05-05:09-04-26|23.80:51.20::244.71
2016-05-05:09-04-42|23.70:51.40::244.20
2016-05-05:09-04-58|23.70:51.40::244.65
2016-05-05:09-05-14|23.70:51.30::245.23
2016-05-05:09-05-29|23.80:51.30::246.09
2016-05-05:09-05-46|23.70:51.40::246.40
2016-05-05:09-06-02|23.80:51.50::246.28
2016-05-05:09-06-17|23.80:51.40::246.16
2016-05-05:09-06-34|23.80:51.50::245.81
2016-05-05:09-06-49|23.80:51.50::246.41
2016-05-05:09-07-07|23.80:51.60::246.85
2016-05-05:09-07-22|23.80:51.50::247.62
2016-05-05:09-07-38|23.80:51.30::248.12
2016-05-05:09-07-55|23.80:51.50::248.50
2016-05-05:09-08-11|23.80:51.50::248.55
2016-05-05:09-08-26|23.80:51.20::248.23
2016-05-05:09-08-43|23.80:51.10::247.95
2016-05-05:09-08-59|23.80:51.20::247.36
2016-05-05:09-09-15|23.80:51.30::247.81
2016-05-05:09-09-31|23.80:51.70::247.61
2016-05-05:09-09-46|23.80:52.10::247.23
2016-05-05:09-10-02|23.80:52.60::247.64
2016-05-05:09-10-18|23.80:52.40::247.50
2016-05-05:09-10-34|23.80:51.20::247.33
2016-05-05:09-10-50|23.80:51.90::247.16
2016-05-05:09-11-06|23.80:51.20::246.75
2016-05-05:09-11-21|23.80:51.20::227.60
2016-05-05:09-11-37|23.80:51.00::229.74
2016-05-05:09-11-52|23.80:51.30::238.10
2016-05-05:09-12-08|23.80:51.70::238.02
2016-05-05:09-12-24|23.80:52.60::237.86
2016-05-05:09-12-39|23.80:52.30::237.60
2016-05-05:09-12-55|23.80:52.90::237.74
2016-05-05:09-13-11|23.80:52.90::237.51
2016-05-05:09-13-26|23.80:53.20::237.13
2016-05-05:09-13-42|23.80:53.40::235.36
2016-05-05:09-13-57|23.80:53.30::236.68
2016-05-05:09-14-14|23.80:53.20::236.65
2016-05-05:09-14-30|23.80:53.20::236.36
2016-05-05:09-14-45|23.80:54.20::236.26
2016-05-05:09-15-04|23.80:54.10::235.78
2016-05-05:09-15-22|23.80:54.00::235.42
2016-05-05:09-15-37|23.80:54.30::245.10
2016-05-05:09-15-53|23.80:54.10::245.98
2016-05-05:09-16-09|23.80:54.40::246.35
2016-05-05:09-16-25|23.80:54.30::246.24
2016-05-05:09-16-41|23.80:54.30::246.07
2016-05-05:09-16-57|23.80:54.40::246.54
2016-05-05:09-17-13|23.80:54.50::246.35
2016-05-05:09-17-29|23.80:54.50::230.47
2016-05-05:09-17-46|23.80:54.60::246.00
2016-05-05:09-18-02|23.80:54.40::245.77
2016-05-05:09-18-20|23.80:54.30::245.74
2016-05-05:09-18-36|23.90:54.40::245.54
2016-05-05:09-18-51|23.80:54.30::245.01
2016-05-05:09-19-08|23.80:54.30::244.95
2016-05-05:09-19-24|23.80:54.30::244.29
2016-05-05:09-19-40|23.80:54.40::244.04
2016-05-05:09-19-56|23.80:54.20::243.59
2016-05-05:09-20-11|23.80:54.10::241.78
2016-05-05:09-20-27|23.80:53.80::231.94
2016-05-05:09-20-43|23.80:54.10::226.47
2016-05-05:09-20-59|23.80:54.20::243.06
2016-05-05:09-21-15|23.80:54.30::243.17
2016-05-05:09-21-31|23.80:54.20::244.07
2016-05-05:09-21-46|23.80:54.20::244.42
2016-05-05:09-22-02|23.80:54.10::244.58
2016-05-05:09-22-17|23.80:54.00::244.36
2016-05-05:09-22-34|23.80:53.80::243.96
2016-05-05:09-22-51|23.80:54.10::243.68
2016-05-05:09-23-06|23.80:54.00::243.80
2016-05-05:09-23-22|23.80:53.90::73.33
2016-05-05:09-23-37|23.80:53.90::73.30
2016-05-05:09-23-53|23.80:53.50::73.19
2016-05-05:09-24-09|23.80:53.00::74.24
2016-05-05:09-24-26|23.80:52.90::74.45
2016-05-05:09-24-41|23.80:53.60::73.64
2016-05-05:09-24-59|23.70:53.50::73.55
2016-05-05:09-25-14|23.70:53.40::73.36
2016-05-05:09-25-30|23.80:53.20::73.50
2016-05-05:09-25-46|23.80:52.80::73.61
2016-05-05:09-26-01|23.70:52.20::73.11
2016-05-05:09-26-18|23.70:52.20::73.28
2016-05-05:09-26-34|23.70:52.40::73.39
2016-05-05:09-26-49|23.70:51.70::73.44
2016-05-05:09-27-05|23.70:50.30::73.52
2016-05-05:09-27-21|23.70:50.20::73.33
2016-05-05:09-27-37|23.60:50.00::77.17
2016-05-05:09-27-54|23.60:50.30::76.64
2016-05-05:09-28-11|23.60:49.20::76.26
2016-05-05:09-29-45|23.40:34.10::31206.94
2016-05-05:09-30-03|23.40:34.10::31099.07
2016-05-05:09-30-20|23.50:33.10::31297.19
2016-05-05:09-30-37|23.60:32.10::31396.25
2016-05-05:09-30-53|23.70:32.40::31563.37
2016-05-05:09-31-10|24.00:32.00::31735.87
2016-05-05:09-31-26|24.30:32.20::31958.31
2016-05-05:09-31-44|24.30:32.30::31935.96
2016-05-05:09-32-01|24.50:31.70::32036.65
2016-05-05:09-32-18|24.60:32.70::32103.72
2016-05-05:09-32-36|25.00:32.40::32309.36
2016-05-05:09-32-54|25.40:32.00::32358.32
2016-05-05:09-33-11|25.40:32.00::32473.86
2016-05-05:09-33-28|25.80:31.30::32686.68
2016-05-05:09-33-44|26.40:31.00::32601.97
2016-05-05:09-34-01|26.60:29.50::32647.83
2016-05-05:09-34-20|26.70:29.40::32626.94
2016-05-05:09-34-37|27.20:28.90::32771.38
2016-05-05:09-34-54|27.10:28.90::33069.38
2016-05-05:09-35-11|27.00:29.50::33301.94
2016-05-05:09-35-29|27.00:29.30::33273.71
2016-05-05:09-35-46|27.00:29.40::33335.23
2016-05-05:09-36-03|26.90:30.20::33442.13
2016-05-05:09-36-20|26.90:29.30::33568.12
2016-05-05:09-36-36|26.50:29.70::33429.24
2016-05-05:09-36-54|26.50:29.70::33479.99
2016-05-05:09-37-10|27.10:29.60::33611.04
2016-05-05:09-37-28|27.10:29.60::33754.49
2016-05-05:09-37-45|27.10:29.50::33693.95
2016-05-05:09-38-01|27.60:28.30::33856.98
2016-05-05:09-38-20|27.60:28.20::34000.92
2016-05-05:09-38-37|27.60:28.60::34113.37
2016-05-05:09-38-53|27.60:28.50::34167.06
2016-05-05:09-39-10|27.50:28.10::34222.06
2016-05-05:09-39-27|26.80:29.30::34142.42
2016-05-05:09-39-44|26.60:29.30::34093.13
2016-05-05:09-40-01|26.30:28.90::34330.92
2016-05-05:09-40-18|26.10:28.70::34411.37
2016-05-05:09-40-36|26.20:29.40::34668.74
2016-05-05:09-40-54|26.10:29.10::34727.82
2016-05-05:09-41-10|26.20:29.50::35029.41
2016-05-05:09-41-28|26.10:29.40::34964.46
2016-05-05:09-41-44|26.00:29.00::34910.60
2016-05-05:09-42-01|25.80:29.00::34926.27
2016-05-05:09-42-18|25.50:30.40::35158.34
2016-05-05:09-42-34|25.80:29.70::35247.61
2016-05-05:09-42-52|25.90:29.60::35223.29
2016-05-05:09-43-10|26.00:29.70::35186.57
2016-05-05:09-43-27|25.60:29.80::35224.11
2016-05-05:09-43-44|26.10:29.30::35464.83
2016-05-05:09-44-01|26.20:29.30::35617.58
2016-05-05:09-44-19|26.20:29.30::35805.26
2016-05-05:09-44-36|26.00:29.70::36008.94
2016-05-05:09-44-52|25.70:29.60::36229.09
2016-05-05:09-45-10|25.70:29.70::36395.88
2016-05-05:09-45-28|25.70:29.70::36426.89
2016-05-05:09-45-44|26.00:30.00::36611.47
2016-05-05:09-46-01|26.40:30.00::36640.68
2016-05-05:09-46-18|26.50:28.80::36640.68
2016-05-05:09-46-35|26.50:28.80::36667.45
2016-05-05:09-46-52|26.20:28.60::36640.85
2016-05-05:09-47-09|26.10:28.60::36629.59
2016-05-05:09-47-31|26.20:28.70::36719.02
2016-05-05:09-47-47|26.10:28.50::36685.89
2016-05-05:09-48-04|25.60:28.90::36592.70
2016-05-05:09-48-21|25.00:29.00::36839.95
2016-05-05:09-48-38|25.10:29.40::36862.31
2016-05-05:09-48-54|25.30:29.20::37052.44
2016-05-05:09-49-12|25.50:29.60::37342.77
2016-05-05:09-49-29|25.50:29.70::37485.57
2016-05-05:09-49-46|25.70:29.60::37759.09
2016-05-05:09-50-05|25.70:29.70::37959.18
2016-05-05:09-50-21|25.70:29.70::38042.25
2016-05-05:09-50-38|25.90:29.40::38160.89
2016-05-05:09-50-55|26.10:29.40::38164.81
2016-05-05:09-51-12|26.30:29.30::38136.58
2016-05-05:09-51-29|26.50:28.70::38306.79
2016-05-05:09-51-45|26.50:28.80::38657.02
2016-05-05:09-52-02|26.40:28.70::38535.11
2016-05-05:09-52-18|26.20:28.20::38741.72
2016-05-05:09-52-35|25.80:28.70::38761.63
2016-05-05:09-52-52|25.60:29.10::38873.75
2016-05-05:09-53-08|25.40:29.10::39009.86
2016-05-05:09-53-25|25.10:29.80::39108.92
2016-05-05:09-53-42|24.60:29.90::39064.69
2016-05-05:09-53-58|23.80:31.10::39216.47
2016-05-05:09-54-15|23.40:32.90::39322.39
2016-05-05:09-54-33|23.30:32.70::39275.55
2016-05-05:09-54-50|22.60:32.70::39043.32
2016-05-05:09-55-09|22.70:32.60::38807.00
2016-05-05:09-55-25|22.40:33.00::39129.32
2016-05-05:09-55-42|22.20:34.70::39377.06
2016-05-05:09-56-00|21.80:34.80::39613.21
2016-05-05:09-56-17|21.30:34.80::38914.22
2016-05-05:09-56-35|21.10:35.30::36490.70
2016-05-05:09-56-53|20.70:36.10::32810.71
2016-05-05:09-57-11|20.70:36.20::28725.97
2016-05-05:09-57-29|20.60:37.40::23486.76
2016-05-05:09-57-46|20.40:37.00::18960.09
2016-05-05:09-58-03|20.50:36.60::14372.37
2016-05-05:09-58-20|20.40:36.60::10235.58
2016-05-05:09-58-36|20.30:37.30::6681.57
2016-05-05:09-58-53|20.40:37.30::3858.37
2016-05-05:09-59-12|20.40:37.30::2936.78
2016-05-05:09-59-29|20.20:36.80::2907.73
2016-05-05:09-59-45|19.60:38.40::2887.82
2016-05-05:10-00-04|19.60:38.50::2860.90
2016-05-05:10-00-21|19.60:38.50::2857.63
2016-05-05:10-00-38|19.50:38.40::2857.63
2016-05-05:10-00-55|19.50:39.40::2853.88
2016-05-05:10-01-12|19.20:39.70::2829.40
2016-05-05:10-01-28|19.10:40.40::2820.26
2016-05-05:10-01-45|19.00:41.30::2808.18
2016-05-05:10-02-02|19.00:42.20::2807.86
2016-05-05:10-02-19|19.00:41.80::2807.20
2016-05-05:10-02-36|19.10:41.70::2797.90
2016-05-05:10-02-52|19.00:41.80::2793.17
2016-05-05:10-03-10|18.90:41.70::2806.88
2016-05-05:10-03-26|18.90:42.40::2821.73
2016-05-05:10-03-57|18.90:42.40::2825.16
2016-05-05:10-04-16|18.70:40.50::2834.78
2016-05-05:10-04-34|18.70:40.40::2869.22
2016-05-05:10-04-54|18.60:42.00::2903.65
2016-05-05:10-05-11|18.70:42.90::2859.59
2016-05-05:10-05-27|18.70:42.70::2930.91
2016-05-05:10-05-44|18.80:42.30::3017.08
2016-05-05:10-06-00|18.80:42.00::3060.00
2016-05-05:10-06-17|18.70:42.40::3092.31
2016-05-05:10-06-35|18.70:42.40::3094.60
2016-05-05:10-06-53|18.70:42.30::3067.34
2016-05-05:10-07-09|18.70:41.60::3006.31
2016-05-05:10-07-26|18.70:42.10::2954.57
2016-05-05:10-07-43|18.70:42.20::2916.87
2016-05-05:10-07-59|18.70:40.80::2895.00
2016-05-05:10-08-16|18.50:40.90::2872.81
2016-05-05:10-08-33|18.40:41.30::2871.01
2016-05-05:10-08-51|18.30:41.70::2862.85
2016-05-05:10-09-10|18.20:41.70::2850.78
2016-05-05:10-09-26|18.10:42.10::2850.45
2016-05-05:10-09-43|18.10:41.90::2853.06
2016-05-05:10-10-00|17.50:42.00::2865.63
2016-05-05:10-10-18|17.40:42.80::2882.28
2016-05-05:10-10-36|17.20:42.90::2901.04
2016-05-05:10-10-54|17.20:42.70::2913.28
2016-05-05:10-11-10|17.10:43.10::2917.69
2016-05-05:10-11-27|17.00:43.50::2911.00
2016-05-05:10-11-44|17.00:43.50::2912.14
2016-05-05:10-12-01|17.00:43.70::2920.63
2016-05-05:10-12-19|17.00:43.70::2926.18
2016-05-05:10-12-35|17.00:44.00::2929.44
2016-05-05:10-12-52|16.90:44.00::2930.58
2016-05-05:10-13-09|17.00:43.90::2939.07
2016-05-05:10-13-25|17.00:44.40::2957.84
2016-05-05:10-13-42|17.00:44.90::2978.56
2016-05-05:10-13-59|17.00:44.00::2983.79
2016-05-05:10-14-17|17.00:43.90::3001.25
2016-05-05:10-14-34|17.10:43.70::2970.40
2016-05-05:10-14-51|16.90:43.70::3001.25
2016-05-05:10-15-09|16.80:44.90::3006.47
2016-05-05:10-15-27|16.80:45.10::2997.33
2016-05-05:10-15-43|16.90:44.80::2986.56
2016-05-05:10-16-00|17.00:44.00::2997.98
2016-05-05:10-16-17|16.80:44.40::2985.91
2016-05-05:10-16-34|16.80:44.40::2983.62
2016-05-05:10-16-51|16.70:44.60::3010.22
2016-05-05:10-17-08|16.70:44.70::3012.35
2016-05-05:10-17-25|16.60:44.90::3039.44
2016-05-05:10-17-42|16.60:44.90::3059.02
2016-05-05:10-17-59|16.60:44.90::3087.42
2016-05-05:10-18-15|16.70:45.60::2199.12
2016-05-05:10-19-51|18.40:52.30::3548.29
2016-05-05:10-20-08|18.40:50.30::1145.66
2016-05-05:10-20-24|18.60:48.10::1001.00
2016-05-05:10-20-39|18.80:49.00::912.26
2016-05-05:10-20-55|19.10:47.70::926.94
2016-05-05:10-21-11|19.10:47.70::782.38
2016-05-05:10-21-27|19.30:47.70::1422.89
2016-05-05:10-21-43|19.50:47.90::1372.44
2016-05-05:10-21-59|19.50:47.90::1087.21
2016-05-05:10-22-15|19.80:47.60::1437.17
2016-05-05:10-22-31|19.80:47.60::4735.25
2016-05-05:10-22-48|20.10:46.80::1296.28
2016-05-05:10-23-06|20.00:46.70::4818.15
2016-05-05:10-23-22|20.30:46.70::2490.98
2016-05-05:10-23-39|20.30:46.70::4905.96
2016-05-05:10-23-56|20.40:46.70::1949.89
2016-05-05:10-24-11|20.50:46.70::2239.94
2016-05-05:10-24-27|20.50:45.50::2793.49
2016-05-05:10-24-44|20.60:45.00::1715.99
2016-05-05:10-24-59|20.70:46.10::1679.86
2016-05-05:10-25-15|20.80:44.70::1780.17
2016-05-05:10-25-30|20.80:43.80::1823.19
2016-05-05:10-25-46|20.90:45.10::239.20
2016-05-05:10-26-03|21.00:44.60::865.16
2016-05-05:10-26-20|21.00:44.60::1492.89
2016-05-05:10-26-35|21.10:44.50::1974.36
2016-05-05:10-26-51|21.10:44.00::1918.64
2016-05-05:10-27-07|21.20:44.60::1846.77
2016-05-05:10-27-22|21.30:44.70::10805.31
2016-05-05:10-27-39|21.30:44.20::2856.16
2016-05-05:10-27-56|21.40:44.60::2647.02
2016-05-05:10-28-11|21.40:44.40::3066.69
2016-05-05:10-28-28|21.50:44.20::2258.03
2016-05-05:10-28-44|21.50:44.30::2028.74
2016-05-05:10-28-59|21.60:44.40::1556.24
2016-05-05:10-29-15|21.60:44.20::1497.54
2016-05-05:10-29-30|21.70:44.00::1304.60
2016-05-05:10-29-46|21.70:44.00::1207.52
2016-05-05:10-30-02|21.70:44.10::1182.30
2016-05-05:10-30-17|21.70:44.10::1319.67
2016-05-05:10-30-33|21.80:43.70::2820.91
2016-05-05:10-30-50|21.80:43.80::3530.67
2016-05-05:10-31-06|21.80:43.00::1874.33
2016-05-05:10-31-22|21.90:43.60::2752.04
2016-05-05:10-31-39|21.90:43.60::1300.53
2016-05-05:10-31-55|22.00:43.60::1628.84
2016-05-05:10-32-12|22.00:43.60::1031.58
2016-05-05:10-32-27|22.00:43.50::2019.49
2016-05-05:10-32-43|22.00:41.60::1669.65
2016-05-05:10-32-59|22.00:42.90::1213.64
2016-05-05:10-33-15|22.00:43.30::1170.91
2016-05-05:10-33-32|22.00:43.30::2298.03
2016-05-05:10-33-48|22.10:43.20::2062.82
2016-05-05:10-34-04|22.10:43.00::2044.85
2016-05-05:10-34-19|22.10:43.30::2261.87
2016-05-05:10-34-35|22.10:43.30::2146.17
2016-05-05:10-34-51|22.10:43.40::2577.36
2016-05-05:10-35-07|22.20:43.40::2536.35
2016-05-05:10-35-23|22.20:43.00::2422.01
2016-05-05:10-35-39|22.20:43.00::13775.22
2016-05-05:10-35-56|22.20:43.00::2397.72
2016-05-05:10-36-12|22.20:43.00::3440.75
2016-05-05:10-36-29|22.30:43.10::3095.25
2016-05-05:10-36-46|22.30:43.10::13719.24
2016-05-05:10-37-03|22.30:43.10::1885.41
2016-05-05:10-37-19|22.30:43.10::4118.52
2016-05-05:10-37-35|22.40:43.20::3767.96
2016-05-05:10-37-52|22.40:43.20::3380.20
2016-05-05:10-38-09|22.40:43.20::3418.39
2016-05-05:10-38-25|22.40:42.00::3503.09
2016-05-05:10-38-42|22.40:42.80::3798.32
2016-05-05:10-38-59|22.40:41.80::3893.14
2016-05-05:10-39-15|22.50:43.30::4007.54
2016-05-05:10-39-33|22.50:43.30::2248.73
2016-05-05:10-39-52|22.50:43.30::1990.58
2016-05-05:10-40-08|22.50:43.30::4233.41
2016-05-05:10-40-25|22.50:43.30::12348.04
2016-05-05:10-40-41|22.50:42.50::4153.44
2016-05-05:10-40-58|22.50:42.40::2505.28
2016-05-05:10-41-15|22.60:43.30::15068.91
2016-05-05:10-41-32|22.50:43.30::2188.92
2016-05-05:10-41-48|22.60:43.40::8678.98
2016-05-05:10-42-05|22.60:42.90::1306.80
2016-05-05:10-42-20|22.60:43.10::1473.39
2016-05-05:10-42-36|22.60:42.30::4725.62
2016-05-05:10-42-53|22.60:43.00::4412.93
2016-05-05:10-43-09|22.70:43.40::4326.27
2016-05-05:10-43-26|22.70:42.50::4151.48
2016-05-05:10-43-44|22.70:42.50::4223.29
2016-05-05:10-44-00|22.70:43.40::4234.39
2016-05-05:10-44-17|22.70:43.50::4396.61
2016-05-05:10-44-34|22.70:43.30::4352.87
2016-05-05:10-44-50|22.70:43.40::4186.24
2016-05-05:10-45-07|22.70:43.50::4000.03
2016-05-05:10-45-24|22.70:43.50::4727.58
2016-05-05:10-45-41|22.70:43.50::3891.18
2016-05-05:10-45-58|22.70:43.50::3289.13
2016-05-05:10-46-15|22.70:43.50::2349.26
2016-05-05:10-46-31|22.70:43.00::3715.25
2016-05-05:10-46-48|22.80:43.50::2663.91
2016-05-05:10-47-05|22.80:43.60::3737.44
2016-05-05:10-47-23|22.80:43.50::3982.24
2016-05-05:10-47-40|22.80:43.00::5692.74
2016-05-05:10-47-57|22.80:43.40::5534.28
2016-05-05:10-48-15|22.80:43.50::3184.36
2016-05-05:10-48-32|22.80:43.00::5618.16
2016-05-05:10-48-48|22.80:42.30::5459.37
2016-05-05:10-49-05|22.80:42.80::4905.14
2016-05-05:10-49-23|22.80:42.70::7411.24
2016-05-05:10-49-39|22.80:43.20::7582.76
2016-05-05:10-49-56|22.80:43.50::7321.32
2016-05-05:10-50-13|22.80:43.50::7370.11
2016-05-05:10-50-29|22.80:42.50::7466.56
2016-05-05:10-50-48|22.80:42.50::7508.02
2016-05-05:10-51-06|22.80:42.10::7631.88
2016-05-05:10-51-24|22.80:42.20::7641.19
2016-05-05:10-51-40|22.80:42.70::7734.05
2016-05-05:10-51-57|22.80:43.10::7938.21
2016-05-05:10-52-14|22.80:43.50::7922.54
2016-05-05:10-52-30|22.80:43.20::7890.72
2016-05-05:10-52-47|22.80:43.50::7971.83
2016-05-05:10-53-07|22.80:43.40::7897.74
2016-05-05:10-53-24|22.80:42.20::8693.34
2016-05-05:10-53-41|22.80:42.10::8216.14
2016-05-05:10-53-58|22.90:43.60::8386.52
2016-05-05:10-54-14|22.90:43.50::8992.32
2016-05-05:10-54-31|22.90:43.20::8765.64
2016-05-05:10-54-48|22.90:42.30::9187.51
2016-05-05:10-55-04|22.90:41.00::8897.50
2016-05-05:10-55-24|22.90:41.00::8799.58
2016-05-05:10-55-41|22.90:40.90::8774.77
2016-05-05:10-55-57|22.90:42.20::9360.50
2016-05-05:10-56-14|22.90:43.40::9328.68
2016-05-05:10-56-33|22.90:43.50::9371.27
2016-05-05:10-56-49|22.90:43.60::9293.91
2016-05-05:10-57-06|22.90:43.60::9403.58
2016-05-05:10-57-24|22.90:43.60::9171.02
2016-05-05:10-57-41|22.90:43.60::9492.04
2016-05-05:10-57-58|22.90:42.30::9781.72
2016-05-05:10-58-14|23.00:42.90::4878.54
2016-05-05:10-58-31|22.90:43.40::9139.20
2016-05-05:10-58-48|22.90:43.60::9334.39
2016-05-05:10-59-04|22.90:43.60::9120.43
2016-05-05:10-59-21|22.90:43.60::9209.38
2016-05-05:10-59-38|23.00:43.70::9180.16
2016-05-05:10-59-54|23.00:43.70::9177.39
2016-05-05:11-00-11|23.00:43.00::8950.21
2016-05-05:11-00-29|23.00:43.00::8182.20
2016-05-05:11-00-45|23.00:42.70::7270.07
2016-05-05:11-01-02|23.00:41.50::6332.49
2016-05-05:11-01-19|23.00:41.20::4852.59
2016-05-05:11-01-36|23.00:42.90::592.04
2016-05-05:11-01-52|23.00:42.90::2100.48
2016-05-05:11-02-08|23.00:42.20::1919.46
2016-05-05:11-02-24|23.00:42.70::1715.94
2016-05-05:11-02-39|23.00:41.50::1280.57
2016-05-05:11-02-56|23.00:41.40::1243.46
2016-05-05:11-03-12|23.00:42.40::1077.61
2016-05-05:11-03-27|23.00:43.00::1067.39
2016-05-05:11-03-44|23.00:43.00::1064.66
2016-05-05:11-04-00|23.00:43.10::1057.98
2016-05-05:11-04-17|23.00:42.80::1046.08
2016-05-05:11-04-34|23.00:42.00::1044.13
2016-05-05:11-04-51|23.00:42.90::1063.87
2016-05-05:11-05-07|23.10:42.90::1073.78
2016-05-05:11-05-23|23.10:43.10::1066.74
2016-05-05:11-05-39|23.10:42.60::1064.21
2016-05-05:11-05-54|23.10:42.00::1069.72
2016-05-05:11-06-12|23.10:42.00::1066.18
2016-05-05:11-06-29|23.10:41.90::1068.53
2016-05-05:11-06-44|23.10:41.60::1095.52
2016-05-05:11-07-00|23.10:41.90::1218.67
2016-05-05:11-07-16|23.10:42.80::954.68
2016-05-05:11-07-32|23.10:42.50::854.44
2016-05-05:11-07-48|23.10:41.10::1048.84
2016-05-05:11-08-04|23.10:41.90::1051.74
2016-05-05:11-08-19|23.10:43.10::1064.99
2016-05-05:11-08-36|23.10:43.10::1087.13
2016-05-05:11-08-52|23.10:43.20::1070.61
2016-05-05:11-09-07|23.10:43.10::1082.10
2016-05-05:11-09-23|23.10:42.20::979.42
2016-05-05:11-09-39|23.10:41.40::1026.71
2016-05-05:11-09-54|23.10:40.90::1054.35
2016-05-05:11-10-10|23.10:40.60::1066.37
2016-05-05:11-10-26|23.10:42.00::1057.95
2016-05-05:11-10-43|23.10:42.20::1052.31
2016-05-05:11-10-59|23.10:42.00::1064.10
2016-05-05:11-11-15|23.10:41.30::1071.69
2016-05-05:11-11-31|23.10:42.00::1075.74
2016-05-05:11-11-48|23.10:42.10::1070.21
2016-05-05:11-12-04|23.10:41.10::1067.52
2016-05-05:11-12-19|23.20:41.60::1069.14
2016-05-05:11-12-35|23.20:41.30::1074.59
2016-05-05:11-12-50|23.20:42.30::1104.74
2016-05-05:11-13-06|23.20:42.00::1079.51
2016-05-05:11-13-22|23.20:42.50::1362.96
2016-05-05:11-13-39|23.20:42.80::1122.71
2016-05-05:11-13-56|23.20:42.80::1078.04
2016-05-05:11-14-12|23.20:42.50::1080.78
2016-05-05:11-14-29|23.20:42.50::1091.54
2016-05-05:11-14-45|23.20:42.90::1082.81
2016-05-05:11-15-00|23.30:42.80::1087.66
2016-05-05:11-15-17|23.30:43.10::1097.14
2016-05-05:11-15-33|23.20:41.90::1114.08
2016-05-05:11-15-50|23.30:42.20::1123.02
2016-05-05:11-16-05|23.30:42.50::1117.97
2016-05-05:11-16-22|23.30:42.60::1095.84
2016-05-05:11-16-37|23.30:42.20::1187.79
2016-05-05:11-16-53|23.30:42.50::1160.30
